Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
46,0,0.15,1450,0.138,15,2,0.147,1,1217,4,0,52,3,5,0.025,2,0.125,19081,10849,5,0,11,3,1,1,25,2,3,4,2,0,3
35,0,0.15,1361,0.206,17,4,0.147,1,1218,3,0,94,3,2,0.175,1,0.125,8966,21026,3,1,15,3,4,3,15,2,3,7,7,1,7
24,1,0.15,984,0.138,17,2,0.147,1,1219,4,1,97,3,1,0.239,2,0.125,2210,3372,1,0,13,3,1,1,1,3,1,1,0,0,0
33,0,0.249,1146,0.206,25,3,0.136,1,1220,2,1,82,3,2,0.175,3,0.125,4539,4905,1,0,12,3,1,1,10,3,2,10,7,0,1
36,0,0.15,917,0.138,6,4,0.147,1,1221,3,0,60,1,1,0.239,3,0.101,2741,6865,1,0,14,3,3,1,7,4,3,7,7,1,7
30,0,0.15,853,0.138,7,4,0.147,1,1224,3,0,49,3,2,0.239,3,0.101,3491,11309,1,0,13,3,1,3,10,4,2,10,7,8,9
44,0,0.15,200,0.138,29,4,0.134,1,1225,4,0,32,3,2,0.161,4,0.255,4541,7744,1,0,25,4,2,0,20,3,3,20,11,13,17
20,0,0.15,654,0.206,21,3,0.22,1,1226,3,0,43,4,1,0.398,4,0.255,2678,5050,1,0,17,3,4,0,2,2,3,2,1,2,2
46,0,0.15,150,0.138,2,4,0.242,1,1228,4,0,60,3,2,0.069,4,0.101,7379,17433,2,0,11,3,3,1,12,3,2,6,3,1,4
42,0,0.08,179,0.19,2,5,0.136,1,1231,4,0,79,4,2,0.231,1,0.125,6272,12858,7,0,16,3,1,1,10,3,4,4,3,0,3
60,0,0.15,696,0.206,7,4,0.22,1,1233,2,0,52,4,2,0.175,4,0.101,5220,10893,0,1,18,3,2,1,12,3,3,11,7,1,9
32,0,0.249,116,0.138,13,3,0.134,1,1234,3,1,77,2,1,0.239,2,0.125,2743,7331,1,0,20,4,3,1,2,2,3,2,2,2,2
32,0,0.249,1316,0.138,2,2,0.147,1,1235,4,1,38,3,2,0.161,3,0.255,4998,2338,4,1,14,3,4,0,10,2,3,8,7,0,7
36,0,0.15,363,0.138,1,3,0.242,1,1237,3,1,77,1,3,0.069,1,0.101,10252,4235,2,1,21,4,3,1,17,2,3,7,7,7,7
33,0,0.15,117,0.138,9,3,0.136,1,1238,1,0,60,3,1,0.161,4,0.125,2781,6311,0,0,13,3,2,1,15,5,3,14,10,4,10
40,0,0.15,107,0.206,10,3,0.242,1,1239,2,1,84,2,2,0.175,2,0.101,6852,11591,7,0,12,3,2,1,7,2,4,5,1,1,3
25,0,0.15,1356,0.206,10,4,0.147,1,1240,3,0,57,3,2,0.175,4,0.255,4950,20623,0,0,14,3,2,0,5,4,3,4,3,1,1
30,0,0.15,1465,0.138,1,3,0.136,1,1241,4,0,63,3,1,0.161,2,0.125,3579,9369,0,1,21,4,1,1,12,2,3,11,9,5,7
42,0,0.249,458,0.138,26,5,0.136,1,1242,1,1,60,3,3,0.025,1,0.125,13191,23281,3,1,17,3,3,0,20,6,3,1,0,0,0
35,0,0.08,1212,0.206,8,2,0.22,1,1243,3,1,78,2,3,0.175,4,0.125,10377,13755,4,1,11,3,2,1,16,6,2,13,2,4,12
27,0,0.15,1103,0.138,14,3,0.147,1,1244,1,0,42,3,1,0.161,1,0.125,2235,14377,1,1,14,3,4,2,9,3,2,9,7,6,8
54,0,0.249,966,0.138,1,4,0.147,1,1245,4,1,53,3,3,0.069,3,0.101,10502,9659,7,0,17,3,1,1,33,2,1,5,4,1,4
44,0,0.15,1117,0.138,2,1,0.147,1,1246,1,1,72,4,1,0.161,4,0.125,2011,19982,1,0,13,3,4,1,10,5,3,10,5,7,7
19,1,0.08,504,0.138,10,3,0.136,1,1248,1,1,96,2,1,0.161,2,0.255,1859,6148,1,1,25,4,2,0,1,2,4,1,1,0,0
29,0,0.15,1010,0.138,1,3,0.147,1,1249,1,1,97,3,1,0.161,4,0.101,3760,5598,1,0,15,3,1,3,3,5,3,3,2,1,2
54,0,0.15,685,0.138,3,3,0.147,1,1250,4,0,85,3,4,0.025,4,0.125,17779,23474,3,0,14,3,1,0,36,2,3,10,9,0,9
31,0,0.15,1332,0.138,11,2,0.136,1,1251,3,0,80,3,2,0.069,1,0.125,6833,17089,1,1,12,3,4,0,6,2,2,6,5,0,1
31,0,0.15,1062,0.138,24,3,0.136,1,1252,3,1,96,2,2,0.069,1,0.255,6812,17198,1,0,19,3,2,0,10,2,3,10,9,1,8
59,0,0.15,326,0.206,3,3,0.147,1,1254,3,1,48,2,2,0.175,4,0.255,5171,16490,5,0,17,3,4,0,13,2,3,6,1,0,5
43,0,0.15,920,0.138,3,3,0.147,1,1255,3,0,96,1,5,0.025,4,0.125,19740,18625,3,0,14,3,2,1,25,2,3,8,7,0,7
49,0,0.15,1098,0.138,4,2,0.136,1,1256,1,0,85,2,5,0.049,3,0.125,18711,12124,2,0,13,3,3,1,23,2,4,1,0,0,0
36,0,0.249,469,0.138,3,3,0.242,1,1257,3,0,46,3,1,0.161,2,0.125,3692,9256,1,0,12,3,3,0,12,2,2,11,10,0,7
48,0,0.15,969,0.138,2,2,0.242,1,1258,4,0,76,4,1,0.239,2,0.255,2559,16620,5,0,11,3,3,0,7,4,2,1,0,0,0
27,0,0.15,1167,0.138,4,2,0.147,1,1259,1,0,76,3,1,0.161,3,0.101,2517,3208,1,0,11,3,2,3,5,2,3,5,3,0,3
29,0,0.15,1329,0.138,7,3,0.147,1,1260,3,0,82,3,2,0.069,4,0.101,6623,4204,1,1,11,3,2,2,6,2,3,6,0,1,0
48,0,0.15,715,0.138,1,3,0.147,1,1263,4,0,76,2,5,0.025,4,0.255,18265,8733,6,0,12,3,3,0,25,3,4,1,0,0,0
29,0,0.15,694,0.138,1,3,0.147,1,1264,4,1,87,2,4,0.025,4,0.101,16124,3423,3,0,14,3,2,2,9,2,2,7,7,1,7
34,0,0.15,1320,0.138,20,3,0.242,1,1265,3,1,89,4,1,0.161,3,0.125,2585,21643,0,0,17,3,4,0,2,5,2,1,0,0,0
44,0,0.15,1099,0.206,5,3,0.22,1,1267,2,0,88,3,5,0.049,2,0.125,18213,8751,7,0,11,3,3,1,26,5,3,22,9,3,10
33,0,0.15,536,0.206,10,5,0.22,1,1268,4,0,82,4,3,0.175,3,0.101,8380,21708,0,1,14,3,4,2,10,3,3,9,8,0,8
19,0,0.15,265,0.138,25,3,0.147,1,1269,2,1,57,4,1,0.161,4,0.255,2994,21221,1,1,12,3,4,0,1,2,3,1,0,0,1
23,0,0.15,373,0.138,1,2,0.147,1,1270,4,0,47,3,1,0.161,3,0.125,1223,16901,1,0,22,4,4,1,1,2,3,1,0,0,1
25,1,0.249,599,0.206,24,1,0.147,1,1273,3,0,73,1,1,0.398,4,0.255,1118,8040,1,1,14,3,4,0,1,4,3,1,0,1,0
26,0,0.15,583,0.138,4,2,0.147,1,1275,3,0,53,3,1,0.161,4,0.255,2875,9973,1,1,20,4,2,0,8,2,2,8,5,2,2
45,1,0.15,1449,0.206,2,3,0.22,1,1277,1,1,94,1,5,0.049,2,0.255,18824,2493,2,1,16,3,1,0,26,2,3,24,10,1,11
55,0,0.08,177,0.138,8,1,0.136,1,1278,4,0,37,2,4,0.069,2,0.101,13577,25592,1,1,15,3,4,1,34,3,3,33,9,15,0
21,1,0.249,251,0.138,10,2,0.147,1,1279,1,1,45,2,1,0.239,3,0.255,2625,25308,1,0,20,4,3,0,2,2,1,2,2,2,2
46,0,0.15,168,0.206,4,2,0.22,1,1280,4,1,33,2,5,0.049,2,0.125,18789,9946,2,0,14,3,3,1,26,2,3,11,4,0,8
34,0,0.15,131,0.206,2,3,0.22,1,1281,3,1,86,3,2,0.175,1,0.255,4538,6039,0,1,12,3,4,0,4,3,3,3,2,0,2
51,0,0.249,237,0.206,9,3,0.147,1,1282,4,0,83,3,5,0.049,2,0.101,19847,19196,4,1,24,4,1,1,31,5,2,29,10,11,10
59,0,0.15,1429,0.138,18,4,0.136,1,1283,4,0,67,3,3,0.069,4,0.255,10512,20002,6,0,12,3,4,0,25,6,2,9,7,5,4
34,0,0.249,135,0.138,19,3,0.136,1,1285,3,1,46,3,2,0.239,2,0.101,4444,22534,4,0,13,3,3,2,15,2,4,11,8,5,10
28,0,0.249,791,0.138,1,4,0.136,1,1286,4,0,44,3,1,0.239,3,0.255,2154,6842,0,1,11,3,3,0,5,2,2,4,2,0,2
44,0,0.15,1199,0.138,4,2,0.147,1,1288,3,0,92,4,5,0.049,1,0.101,19190,17477,1,0,14,3,4,2,26,4,2,25,9,14,13
34,0,0.249,648,0.19,11,3,0.147,1,1289,3,0,56,2,2,0.231,2,0.125,4490,21833,4,0,11,3,4,2,14,5,4,10,9,1,8
35,0,0.15,735,0.138,6,1,0.147,1,1291,3,0,66,3,1,0.161,3,0.125,3506,6020,0,1,14,3,4,0,4,3,3,3,2,2,2
42,0,0.15,603,0.138,7,4,0.136,1,1292,2,1,78,4,2,0.161,2,0.125,2372,5628,6,1,16,3,4,0,18,2,3,1,0,0,0
43,0,0.15,531,0.206,4,4,0.22,1,1293,4,1,56,2,3,0.175,4,0.255,10231,20364,3,0,14,3,4,0,23,3,4,21,7,15,17
36,0,0.15,429,0.138,2,4,0.147,1,1294,3,1,53,3,2,0.069,2,0.255,5410,2323,9,1,11,3,4,0,18,2,3,16,14,5,12
44,1,0.15,621,0.138,15,3,0.136,1,1295,1,1,73,3,3,0.069,4,0.125,7978,14075,1,0,11,3,4,1,10,2,3,10,7,0,5
28,0,0.249,193,0.138,2,3,0.147,1,1296,4,0,52,2,1,0.239,4,0.125,3867,14222,1,1,12,3,2,1,2,2,3,2,2,2,2
51,0,0.249,968,0.138,6,2,0.136,1,1297,2,1,40,2,1,0.239,3,0.255,2838,4257,0,0,14,3,2,0,8,6,2,7,0,7,7
30,0,0.08,879,0.138,9,2,0.136,1,1298,3,1,72,3,2,0.069,3,0.255,4695,12858,7,1,18,3,3,0,10,3,3,8,4,1,7
29,1,0.15,806,0.138,7,3,0.242,1,1299,2,1,39,3,1,0.239,3,0.101,3339,17285,3,1,13,3,1,2,10,2,3,7,7,7,7
28,0,0.15,640,0.138,1,3,0.242,1,1301,4,0,84,3,1,0.161,1,0.255,2080,4732,2,0,11,3,2,0,5,2,2,3,2,1,2
25,0,0.15,266,0.138,1,3,0.136,1,1303,4,1,40,3,1,0.161,2,0.255,2096,18830,1,0,18,3,4,0,2,3,2,2,2,2,1
32,0,0.15,604,0.206,8,3,0.136,1,1304,3,0,56,4,2,0.175,4,0.125,6209,11693,1,0,15,3,3,2,10,4,4,10,7,0,8
45,0,0.249,364,0.138,25,3,0.136,1,1306,2,1,83,3,5,0.049,2,0.255,18061,13035,3,0,22,4,3,0,22,4,3,0,0,0,0
39,0,0.15,412,0.138,13,4,0.136,1,1307,3,1,94,2,4,0.049,2,0.101,17123,17334,6,1,13,3,4,2,21,4,3,19,9,15,2
58,0,0.15,848,0.138,23,4,0.147,1,1308,1,0,88,3,1,0.161,3,0.101,2372,26076,1,0,12,3,4,2,2,3,3,2,2,2,2
32,1,0.15,1089,0.138,7,2,0.147,1,1309,4,0,79,3,2,0.239,3,0.125,4883,22845,1,0,18,3,1,1,10,3,3,10,4,1,1
39,1,0.15,360,0.138,23,3,0.136,1,1310,3,0,93,3,1,0.161,1,0.255,3904,22154,0,0,13,3,1,0,6,2,3,5,2,0,3
30,0,0.15,1138,0.138,6,3,0.242,1,1311,1,1,48,2,2,0.239,4,0.125,4627,23631,0,0,12,3,1,1,10,6,3,9,2,6,7
36,0,0.15,325,0.138,10,4,0.242,1,1312,4,1,63,3,3,0.069,3,0.125,7094,5747,3,0,12,3,1,0,10,0,3,7,7,1,7
46,0,0.15,991,0.19,1,2,0.147,1,1314,4,1,44,3,1,0.231,1,0.255,3423,22957,6,0,12,3,3,0,10,3,4,7,6,5,7
28,0,0.08,1476,0.138,1,3,0.147,1,1315,3,1,55,1,2,0.239,4,0.125,6674,16392,0,0,11,3,1,3,10,6,3,9,8,7,5
50,0,0.15,1322,0.138,28,3,0.147,1,1317,4,1,43,3,4,0.025,1,0.125,16880,22422,4,1,11,3,2,0,25,2,3,3,2,1,2
40,1,0.15,299,0.206,25,4,0.22,1,1318,4,0,57,2,3,0.175,2,0.255,9094,17235,2,1,12,3,3,0,9,2,3,5,4,1,0
52,1,0.15,1030,0.206,5,3,0.147,1,1319,2,0,64,3,3,0.175,2,0.255,8446,21534,9,1,19,3,3,0,10,2,2,8,7,7,7
30,0,0.15,634,0.138,17,4,0.136,1,1321,2,1,95,3,3,0.049,1,0.125,11916,25927,1,1,23,4,4,2,9,2,3,9,1,0,8
39,0,0.15,524,0.138,18,2,0.147,1,1322,1,0,32,3,2,0.069,3,0.255,4534,13352,0,0,11,3,1,0,9,6,3,8,7,1,7
31,0,0.08,587,0.206,2,4,0.147,1,1324,4,1,57,3,3,0.175,3,0.101,9852,8935,1,1,19,3,1,1,10,5,2,10,8,9,6
41,0,0.08,256,0.206,10,2,0.136,1,1329,3,0,40,1,2,0.175,2,0.255,6151,22074,1,0,13,3,1,0,19,4,3,19,2,11,9
31,1,0.249,1060,0.206,1,3,0.147,1,1331,4,1,54,3,1,0.398,2,0.255,2302,8319,1,1,11,3,1,0,3,2,4,3,2,2,2
44,1,0.15,935,0.138,3,3,0.147,1,1333,1,0,89,3,1,0.239,1,0.125,2362,14669,4,0,12,3,3,0,10,4,4,3,2,1,2
42,0,0.08,495,0.138,2,1,0.147,1,1334,3,0,37,3,4,0.049,3,0.125,17861,26582,0,1,13,3,4,0,21,3,2,20,8,2,10
55,0,0.15,282,0.138,2,2,0.136,1,1336,4,1,58,1,5,0.049,3,0.125,19187,6992,4,0,14,3,4,1,23,5,3,19,9,9,11
56,0,0.15,206,0.19,8,4,0.147,1,1338,4,0,99,3,5,0.049,2,0.255,19717,4022,6,0,14,3,1,0,36,4,3,7,3,7,7
40,0,0.08,458,0.138,16,2,0.147,1,1340,3,0,74,3,1,0.161,3,0.101,3544,8532,9,0,16,3,2,1,6,0,3,4,2,0,0
34,0,0.15,943,0.138,9,3,0.147,1,1344,4,0,86,3,3,0.069,4,0.101,8500,5494,0,0,11,3,4,1,10,0,2,9,7,1,6
40,0,0.15,523,0.138,2,3,0.147,1,1346,3,0,98,3,2,0.161,4,0.255,4661,22455,1,0,13,3,3,0,9,4,3,9,8,8,8
41,0,0.249,1018,0.206,1,3,0.22,1,1349,3,1,66,3,2,0.175,1,0.101,4103,4297,0,0,17,3,4,1,10,2,3,9,3,1,7
35,0,0.249,482,0.138,4,4,0.147,1,1350,3,0,87,3,2,0.161,3,0.255,4249,2690,1,1,11,3,2,0,9,3,3,9,6,1,1
51,0,0.15,770,0.19,5,3,0.147,1,1352,3,0,84,3,4,0.049,2,0.101,14026,17588,1,1,11,3,2,1,33,2,3,33,9,0,10
38,0,0.15,1009,0.206,2,2,0.147,1,1355,2,1,31,3,2,0.175,1,0.101,6893,19461,3,0,15,3,4,1,11,3,3,7,7,1,7
34,0,0.15,507,0.206,15,2,0.136,1,1356,3,1,66,3,2,0.175,1,0.255,6125,23553,1,0,12,3,4,0,10,6,4,10,8,9,6
25,0,0.15,882,0.138,19,1,0.136,1,1358,4,0,67,3,1,0.239,4,0.125,3669,9075,3,0,11,3,3,3,7,6,2,3,2,1,2
58,1,0.15,601,0.138,7,4,0.136,1,1360,3,1,53,2,3,0.069,1,0.125,10008,12023,7,1,14,3,4,0,31,0,2,10,9,5,9
40,0,0.15,329,0.138,1,4,0.147,1,1361,2,0,88,3,1,0.239,2,0.125,2387,6762,3,0,22,4,3,1,7,3,3,4,2,0,3
36,0,0.249,607,0.206,7,3,0.22,1,1362,1,1,83,4,2,0.175,1,0.125,4639,2261,2,0,16,3,4,1,17,2,2,15,7,6,13
48,0,0.15,855,0.138,4,3,0.147,1,1363,4,0,54,3,3,0.069,4,0.255,7898,18706,1,0,11,3,3,0,11,2,3,10,9,0,8
27,0,0.15,1291,0.206,11,3,0.136,1,1364,3,1,98,4,1,0.398,4,0.125,2534,6527,8,0,14,3,2,1,5,4,3,1,0,0,0
51,0,0.15,1405,0.138,11,2,0.242,1,1367,4,1,82,2,4,0.069,2,0.255,13142,24439,3,0,16,3,2,0,29,1,2,5,2,0,3
18,0,0.08,1124,0.138,1,3,0.147,1,1368,4,1,97,3,1,0.239,4,0.255,1611,19305,1,0,15,3,3,0,0,5,4,0,0,0,0
35,0,0.15,817,0.138,1,3,0.136,1,1369,4,1,60,2,2,0.239,4,0.125,5363,10846,0,0,12,3,2,1,10,0,3,9,7,0,0
27,0,0.249,793,0.206,2,1,0.147,1,1371,4,0,43,1,2,0.175,4,0.255,5071,20392,3,0,20,4,2,0,8,3,3,6,2,0,0
55,1,0.15,267,0.206,13,4,0.22,1,1372,1,0,85,4,4,0.175,3,0.255,13695,9277,6,1,17,3,3,0,24,2,2,19,7,3,8
56,0,0.15,1369,0.138,23,3,0.147,1,1373,4,0,68,3,4,0.069,2,0.125,13402,18235,4,1,12,3,1,1,33,0,3,19,16,15,9
34,0,0.08,999,0.138,26,1,0.242,1,1374,1,1,92,2,1,0.161,3,0.101,2029,15891,1,0,20,4,3,3,5,2,3,5,4,0,0
40,0,0.15,1202,0.138,2,1,0.136,1,1375,2,1,89,4,2,0.069,3,0.101,6377,13888,5,0,20,4,2,3,15,0,3,12,11,11,8
34,0,0.15,285,0.138,29,3,0.136,1,1377,2,0,86,3,2,0.239,3,0.125,5429,17491,4,0,13,3,1,2,10,1,3,8,7,7,7
31,1,0.249,703,0.206,2,3,0.147,1,1379,3,1,90,2,1,0.398,4,0.255,2785,11882,7,0,14,3,3,0,3,3,4,1,0,0,0
35,1,0.249,662,0.206,18,4,0.22,1,1380,4,1,67,3,2,0.175,3,0.125,4614,23288,0,1,18,3,3,1,5,0,2,4,2,3,2
38,0,0.249,693,0.138,7,3,0.147,1,1382,4,0,57,4,1,0.161,3,0.101,2610,15748,1,0,11,3,4,3,4,2,3,4,2,0,3
34,0,0.15,404,0.138,2,4,0.242,1,1383,3,1,98,3,2,0.069,4,0.255,6687,6163,1,0,11,3,4,0,14,2,4,14,11,4,11
28,0,0.15,736,0.206,26,3,0.147,1,1387,3,0,48,2,2,0.175,1,0.125,4724,24232,1,0,11,3,3,1,5,0,3,5,3,0,4
31,1,0.15,330,0.138,22,4,0.136,1,1389,4,0,98,3,2,0.069,3,0.125,6179,21057,1,1,15,3,4,2,10,3,2,10,2,6,7
39,0,0.15,1498,0.206,21,4,0.147,1,1390,1,0,44,2,2,0.175,4,0.125,6120,3567,3,1,12,3,4,2,8,2,4,5,4,1,4
51,0,0.249,541,0.206,2,3,0.22,1,1391,2,0,52,3,3,0.175,2,0.125,10596,15395,2,0,11,3,2,0,14,5,3,4,2,3,2
41,0,0.249,1200,0.138,22,3,0.147,1,1392,4,1,75,3,2,0.161,4,0.101,5467,13953,3,1,14,3,1,2,12,4,2,6,2,3,3
37,0,0.15,1439,0.138,4,1,0.147,1,1394,3,0,54,3,1,0.161,3,0.125,2996,5182,7,1,15,3,4,0,8,2,3,6,4,1,3
33,0,0.249,1111,0.206,5,1,0.147,1,1395,2,0,61,3,2,0.175,4,0.125,9998,19293,6,0,13,3,1,0,8,2,4,5,4,1,2
32,0,0.15,499,0.206,2,1,0.22,1,1396,3,0,36,3,2,0.175,2,0.125,4078,20497,0,1,13,3,1,3,4,3,2,3,2,1,2
39,0,0.08,1485,0.138,25,2,0.147,1,1397,3,0,71,3,3,0.069,3,0.125,10920,3449,3,0,21,4,2,1,13,2,3,6,4,0,5
25,0,0.15,1372,0.206,18,1,0.147,1,1399,1,0,93,4,2,0.175,3,0.125,6232,12477,2,0,11,3,2,0,6,3,2,3,2,1,2
52,0,0.249,322,0.138,28,2,0.136,1,1401,4,1,59,4,4,0.069,3,0.125,13247,9731,2,1,11,3,2,1,24,3,2,5,3,0,2
43,0,0.15,930,0.138,6,3,0.136,1,1402,1,1,73,2,2,0.161,3,0.255,4081,20003,1,1,14,3,1,0,20,3,1,20,7,1,8
27,0,0.15,205,0.206,10,3,0.22,1,1403,4,1,98,2,2,0.175,4,0.125,5769,7100,1,1,11,3,4,0,6,3,3,6,2,4,4
27,1,0.15,135,0.138,17,4,0.147,1,1405,4,1,51,3,1,0.161,3,0.255,2394,25681,1,1,13,3,4,0,8,2,3,8,2,7,7
26,0,0.15,683,0.138,2,1,0.136,1,1407,1,0,36,2,1,0.161,4,0.255,3904,4050,0,0,12,3,4,0,5,2,3,4,3,1,1
42,0,0.15,1147,0.19,10,3,0.259,1,1408,3,1,31,3,4,0.049,1,0.125,16799,16616,0,0,14,3,3,1,21,5,3,20,7,0,9
52,0,0.15,258,0.138,8,4,0.134,1,1409,3,1,54,3,1,0.239,1,0.125,2950,17363,9,0,13,3,3,0,12,2,1,5,4,0,4
37,0,0.15,1462,0.138,11,3,0.136,1,1411,1,1,94,3,1,0.239,3,0.255,3629,19106,4,0,18,3,1,0,8,6,3,3,2,0,2
35,0,0.249,200,0.138,18,2,0.147,1,1412,3,0,60,3,3,0.069,4,0.255,9362,19944,2,0,11,3,3,0,10,2,3,2,2,2,2
25,0,0.15,949,0.138,1,3,0.242,1,1415,1,0,81,3,1,0.239,4,0.125,3229,4910,4,0,11,3,2,1,7,2,2,3,2,0,2
26,0,0.15,652,0.138,7,3,0.134,1,1417,3,0,100,4,1,0.239,1,0.255,3578,23577,0,0,12,3,4,0,8,2,3,7,7,0,7
29,0,0.15,332,0.19,17,3,0.134,1,1419,2,0,51,2,3,0.231,1,0.255,7988,9769,1,0,13,3,1,0,10,3,2,10,9,0,9
49,1,0.249,1475,0.138,28,2,0.147,1,1420,1,0,97,2,2,0.239,1,0.255,4284,22710,3,0,20,4,1,0,20,2,3,4,3,1,3
29,1,0.249,337,0.138,14,1,0.134,1,1421,3,1,84,3,3,0.069,4,0.255,7553,22930,0,1,12,3,1,0,9,1,3,8,7,7,7
54,0,0.15,971,0.138,1,3,0.136,1,1422,4,1,54,3,4,0.025,4,0.255,17328,5652,6,0,19,3,4,0,29,3,2,20,7,12,7
58,0,0.15,1055,0.138,1,3,0.136,1,1423,4,1,76,3,5,0.025,1,0.125,19701,22456,3,1,21,4,3,1,32,3,3,9,8,1,5
55,0,0.15,1136,0.138,1,4,0.136,1,1424,2,0,81,4,4,0.025,4,0.101,14732,12414,2,0,13,3,4,2,31,4,4,7,7,0,0
36,0,0.15,1174,0.206,3,4,0.22,1,1425,1,1,99,3,2,0.175,2,0.255,9278,20763,3,1,16,3,4,0,15,3,3,5,4,0,1
31,1,0.249,667,0.206,1,4,0.147,1,1427,2,1,50,1,1,0.398,3,0.255,1359,16154,1,0,12,3,2,0,1,3,3,1,0,0,0
30,0,0.15,855,0.206,7,4,0.22,1,1428,4,1,73,3,2,0.175,1,0.101,4779,12761,7,0,14,3,2,2,8,3,3,3,2,0,2
31,0,0.15,182,0.138,8,5,0.147,1,1430,1,1,93,3,4,0.025,2,0.255,16422,8847,3,0,11,3,3,0,9,3,4,3,2,1,0
34,0,0.249,560,0.138,1,4,0.134,1,1431,4,0,91,3,1,0.161,1,0.101,2996,20284,5,0,14,3,3,2,10,2,3,4,3,1,3
31,1,0.15,202,0.138,8,3,0.147,1,1433,1,1,34,2,1,0.161,2,0.255,1261,22262,1,0,12,3,3,0,1,3,4,1,0,0,0
27,0,0.15,1377,0.138,11,1,0.147,1,1434,2,0,91,3,1,0.239,1,0.125,2099,7679,0,0,14,3,2,0,6,3,4,5,0,1,4
36,0,0.15,172,0.138,4,4,0.147,1,1435,1,0,37,2,2,0.239,4,0.255,5810,22604,1,0,16,3,3,0,10,2,2,10,4,1,8
36,0,0.15,329,0.206,16,4,0.22,1,1436,3,1,98,2,2,0.175,1,0.125,5647,13494,4,0,13,3,1,2,11,3,2,3,2,0,2
47,0,0.15,465,0.138,1,3,0.242,1,1438,1,0,74,3,1,0.161,4,0.125,3420,10205,7,0,12,3,3,1,17,2,2,6,5,1,2
25,1,0.15,383,0.206,9,2,0.147,1,1439,1,0,68,2,1,0.398,1,0.125,4400,15182,3,0,12,3,1,0,6,2,3,3,2,2,2
37,0,0.08,1413,0.138,5,2,0.242,1,1440,3,0,84,4,1,0.239,3,0.255,3500,25470,0,0,14,3,1,0,7,2,1,6,5,1,3
56,0,0.15,1255,0.138,1,2,0.147,1,1441,1,1,90,3,1,0.161,1,0.125,2066,10494,2,0,22,4,4,1,5,3,4,3,2,1,0
47,0,0.15,359,0.138,2,4,0.136,1,1443,1,1,82,3,4,0.025,3,0.125,17169,26703,3,0,19,3,2,2,26,2,4,20,17,5,6
24,0,0.15,1476,0.206,4,1,0.136,1,1445,4,1,42,3,2,0.175,3,0.125,4162,15211,1,1,12,3,3,2,5,3,3,5,4,0,3
32,0,0.15,601,0.206,7,5,0.22,1,1446,4,0,97,3,2,0.175,4,0.125,9204,23343,4,0,12,3,3,1,7,3,2,4,3,0,3
34,0,0.15,401,0.138,1,3,0.147,1,1447,4,1,86,2,1,0.239,2,0.125,3294,3708,5,0,17,3,1,1,7,2,2,5,4,0,2
41,0,0.15,1283,0.138,5,5,0.136,1,1448,2,0,90,4,1,0.161,3,0.125,2127,5561,2,1,12,3,1,0,7,5,2,4,2,0,3
40,0,0.08,663,0.138,9,4,0.134,1,1449,3,0,81,3,2,0.239,3,0.101,3975,23099,3,0,11,3,3,2,11,2,4,8,7,0,7
31,0,0.15,326,0.206,8,2,0.147,1,1453,1,0,31,3,3,0.175,4,0.101,10793,8386,1,0,18,3,1,1,13,5,3,13,7,9,9
46,1,0.15,377,0.206,9,3,0.22,1,1457,1,0,52,3,3,0.175,4,0.101,10096,15986,4,0,11,3,1,1,28,1,4,7,7,4,3
39,1,0.08,592,0.138,2,3,0.147,1,1458,1,1,54,2,1,0.239,1,0.255,3646,17181,2,1,23,4,2,0,11,2,4,1,0,0,0
31,1,0.249,1445,0.138,1,5,0.147,1,1459,3,1,100,4,3,0.069,2,0.255,7446,8931,1,0,11,3,1,0,10,2,3,10,8,4,7
45,0,0.15,1038,0.138,20,3,0.136,1,1460,2,0,95,1,3,0.069,1,0.101,10851,19863,2,1,18,3,2,1,24,2,3,7,7,0,7
31,0,0.15,1398,0.19,8,2,0.136,1,1461,4,1,96,4,1,0.231,2,0.255,2109,24609,9,0,18,3,4,0,8,3,3,3,2,0,2
31,1,0.249,523,0.138,2,3,0.147,1,1464,2,0,94,3,1,0.239,4,0.125,3722,21081,6,1,13,3,3,1,7,2,1,2,2,2,2
45,0,0.15,1448,0.138,29,3,0.242,1,1465,2,0,55,3,3,0.069,4,0.125,9380,14720,4,1,18,3,4,2,10,4,4,3,1,1,2
48,0,0.15,1221,0.206,7,3,0.22,1,1466,3,0,96,3,2,0.175,1,0.101,5486,24795,4,0,11,3,1,3,15,3,3,2,2,2,2
34,1,0.15,1107,0.19,9,4,0.242,1,1467,1,1,52,3,1,0.231,3,0.125,2742,3072,1,0,15,3,4,0,2,0,3,2,2,2,2
40,0,0.08,218,0.138,8,1,0.136,1,1468,4,0,55,2,3,0.025,2,0.101,13757,25178,2,0,11,3,3,1,16,5,3,9,8,4,8
28,0,0.15,866,0.206,5,3,0.136,1,1469,4,0,84,3,2,0.175,1,0.255,8463,23490,0,0,18,3,4,0,6,4,3,5,4,1,3
